
1., Hindi translation of notification regarding Rajasthan Registration (Licensing of Document Writers) Rules, 2025, 12-Mar-2025, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/14346.pdf
1200., Notification regarding Amnesty to GSTR-4 non-filers, 01-Apr-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11993.pdf
1201., Notification regarding extension of time limit for application for revocation of cancellation of registration, 01-Apr-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11994.pdf
1202., Notification regarding amendment in the RGST Rules, 01-Apr-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11995.pdf
1203., Notification regarding Amnesty Scheme for deemed withdrawal of assessment orders issued under Section 62, 01-Apr-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11996.pdf
1204., Notification regarding rationalisation of late fee for GSTR-9 and Amnesty to GSTR-9 non-filers, 01-Apr-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11997.pdf
1205., Notification regarding Amnesty to GSTR-10 non-filers, 01-Apr-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11998.pdf
1206., Notification regarding extension of limitation under Section 168A of RGST Act, 01-Apr-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11999.pdf
1207., Authorization of Budget 2023-2024, 31-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/11984.pdf
1208., Extension of time period regarding deposition of withdrawn amount under NPS, 31-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11985.pdf
1209., Provisional seniority list of SIPF Officers, 31-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/SIPF/11986.pdf
1210., Training on Foundation Course in Public Procurement (RTPP Act 2012 & Rules 2013), 31-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/EAD/11987.pdf
1211., Notification Regarding Exemption of Stamp Duty on all the Instruments of Immovable Property executed in favour of Transgender Persons, 29-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11975.pdf
1212., Notification Regarding Exemption of Stamp Duty on all the Instruments of Immovable Property executed in favour of persons having disability above 80 percent, 29-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11976.pdf
1213., Provisional Seniority List of Junior Scale of RAcS for the year 2023-2024, 29-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/11977.pdf
1214., Provisional Seniority List of Senior Scale of RAcS for the year 2023-2024, 29-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/11978.pdf
1215., Provisional Seniority List of Selection Scale of RAcS for the year 2023-2024, 29-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/11979.pdf
1216., Provisional Seniority List of Super Time Scale of RAcS for the year 2023-2024, 29-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/11980.pdf
1217., Provisional Seniority List of Higher Super Time Scale of RAcS for the year 2023-2024, 29-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/11981.pdf
1218., Process of depositing central share of interest earned on Single Nodal Account (SNA) pertaining to Central Sponsored Schemes (CSSs), 29-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11982.pdf
1219., To provide information regarding budget heads of CSS Schemes, 29-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11983.pdf
1220., Grant of Dearness Allowance (38% to 42%) to State Government employees, 25-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11971.pdf
1221., Grant of Dearness Relief (38% to 42%) to State Government Pensioners, 25-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11972.pdf
1222., Amendment in this Department even no. order dated 18/08/2022 regarding the re-determination of RCTS Cadre Strength, 24-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11973.pdf
1223., Regarding Posting Order of Smt. Sanju Sharma, JD SIPF, 24-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/SIPF/11969.pdf
1224., Transfer/Posting order of RAcS Officers, 24-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/11970.pdf
1225., Schedule for uploading legacy data on PFMS for Centrally Sponsored schemes, 23-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11968.pdf
1226., Amendment in Rule 42 and 75 of RTPP Rules,2013 regarding procurement related to Panchayat Samiti Nandishala and others, 22-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/GT/11962.pdf
1227., Appointment of Nodal Officer in Court Case of Pension Department, 22-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11963.pdf
1228., Change in the procedure of bills of payment made by IAs of SNA holder department for vendors/beneficiaries under Central Sponsored Schemes (CSSs), 22-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11964.pdf
1229., New guidelines regarding transfer of CSS Funds to SNA, 22-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11965.pdf
1230., Suspension Order of 2 District Excise Officers, 22-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/11966.pdf
1231., Additional Charge Order of 2 District Excise Officers, 22-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/EXCISE/11967.pdf
1232., Audit Programme for Internal Enquiry by the Inspection Department for the period 01.04.2023 to 30.06.2023, 22-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/11974.pdf
1233., Process to Discontinue P2F (Paper to Follow) in case of Treasury Cheques, 21-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TA/11960.pdf
1234., Directions regarding reconciliation and CSS payment through Sanchalan portal during the month of March 2023, 21-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TA/11961.pdf
1235., Amendment in serial no. 57 of notification dated 04.09.2013 regarding Startups, 17-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/GT/11957.pdf
1236., Retirement order of late Shri Suresh Vyas, 17-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/SIPF/11958.pdf
1237., Announcement made by Honourable Chief Minister on Appropriation Bill Reply (17.03.2023), 17-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/NEWSINFO/AppropriationReply170323_11959.pdf
1238., Amendment in Appendix -VIII of GF&AR Part- I, 17-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/GT/11954.pdf
1239., Postpone/Revised Audit Programme for Internal Enquiry by the Inspection Department, 17-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/NEWSINFO/11955.pdf
1240., Guidelines regarding e-Payments on 31 March 2023, 16-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TA/11950.pdf
1241., Addition of new serial number 64 in table of notification dated 04-09-2013 regarding procurement related to establishment of Science Centres, 16-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/GT/11951.pdf
1242., Appointment of RCTS officers as member, Rajasthan Tax Board, Ajmer, 16-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11952.pdf
1243., Amendment in Rajasthan Ethanol Production Promotion Policy 2021, 16-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/11953.pdf
1244., Amendment in order F.14(147)FD/LC/2009 dated 05.06.2013 regarding litigation incharge for entry/updation on Lites website, 14-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/LEGAL/11956.pdf
1245., Relaxation from Online Procedure of GWMS Software in Maintenance works of PWD till 31-03-2023, 14-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/PWFAR/11948.pdf
1246., Uploading Legacy Data on PFMS for State run Central Sponsored Schemes (CSSs) using SSM (State Scheme Manager) login by concerned department/institution, 14-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11949.pdf
1247., Lekha Pariksha Prativedan 2021-22 of Local Fund Audit Department, 13-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/AUDIT/11940.pdf
1248., Report of the CAG of India on Performance Audit on implementation of Deendayal Upadhyaya Gram Jyoti Yojana in Rajasthan for the year ended 31 March 2020, 13-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/AUDIT/11941.pdf
1249., Report of the CAG of India on State Public Sector Enterprises for the year ended 31 March 2021 (Report No. 9 of the year 2022), 13-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/AUDIT/11942.pdf
1250., Report of the CAG of India Performance Audit on Illegal Mining in Rajasthan (Report No. 8 of the year 2022), 13-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/AUDIT/11943.pdf
1251., Report of the CAG of India on Urban Local Bodies and Urban Development and Housing for the year ended 31 March 2021 (Report No. 10 of the year 2022), 13-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/AUDIT/11944.pdf
1252., Report of the CAG of India on Panchayati Raj Institutions for the year ended 31 March 2021 (Report No. 6 of the year 2022), 13-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/AUDIT/11945.pdf
1253., Single bill for multiple vendors/beneficiaries transactions by Implementing Agencies (IAs) pertaining to Single Nodal Account (SNA), 13-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11946.pdf
1254., Regarding Promotion, Re-designation and Pay scales of work charged employees under departmental service rules, 13-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11947.pdf
1255., Instructions regarding Smart Pre-Paid Meters in Government Offices Electricity Connections, 10-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TA/11939.pdf
1256., Excess Saving Statement for the FY 2022-23, 09-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/11937.pdf
1257., Retirement Order of RCTS Officers retiring during the year 2023-24, 09-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11938.pdf
1258., Declaration of Nursing Superintendent as Gazetted Post under Rule 7(10-A) of RSR, 1951, 08-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11934.pdf
1259., Declaration of Naib Tehsildar as Gazetted Post under Rule 7(10-A) of RSR, 1951, 08-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11935.pdf
1260., Transfer/Posting order of RAcS Officers, 08-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/11936.pdf
1261., Tabulation of 5 Reports of the CAG of India in Rajasthan Legislative Assembly, 03-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/11932.pdf
1262., Authorization of Supplementary Demands for 2022-23 (Second Batch), 03-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/11933.pdf
1263., Promotion Order of Excise Department (General Branch and EPF) for year 2022-23, 02-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/11878.pdf
1264., Order regarding Outdoor and Indoor Treatment under RGHS, 01-Mar-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11862.pdf
1265., Amendment in Holiday (Mahaveer Jayanti) for the Year 2023 under NI Act, 28-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11840.pdf
1266., Seeks to amend notification No. F.12(56)FD/Tax/2017-Pt-I-50 dated 29th June, 2017, 28-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11842.pdf
1267., Seeks to amend notification No. F.12(56)FD/Tax/2017-Pt-I-51 dated 29th June, 2017, 28-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11843.pdf
1268., Seeks to amend notification No. F.12(56)FD/Tax/2017-Pt-I-40 dated 29th June, 2017, 28-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11844.pdf
1269., Seeks to amend notification No. F.12(56)FD/Tax/2017-Pt-I-41 dated 29th June, 2017, 28-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11845.pdf
1270., Postpone/Revised Audit Programme for Internal Enquiry by the Inspection Department, 27-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/11841.pdf
1271., Transfer/Posting Order of SIPF Officers, 27-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/SIPF/11836.pdf
1272., Promotion Order of SIPF Officer, 27-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/SIPF/11837.pdf
1273., I.T. security advisory for PFMS portal users, 27-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11838.pdf
1274., Integration of e- Mitra with e- GRAS for Revenue collection, 24-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TA/11835.pdf
1275., Furnishing head wise replies/comments to the Grants included in the Appropriation & Finance Accounts and taking necessary action for the irregularities, 23-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/AUDIT/11834.pdf
1276., Transfer/Posting order of RCTS Officers, 22-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/CCT/11833.pdf
1277., Re-option for OPS in Autonomous Bodies, 21-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11832.pdf
1278., Announcements made by Honourable Chief Minister on reply to General Debate on Budget 2023-2024 (16.02.2023), 16-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/NEWSINFO/BudgetDebateReply16Feb2023_11829.pdf
1279., Addition of e-bank guarantee (e-BG) in Rule 42,75,75A,79F of RTPP Rules, 2013, 16-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/GT/11830.pdf
1280., To rescind the item number 53 and 55 from the notification dated 04.09.2013, 16-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/GT/11831.pdf
1281., Amendment in the Rajasthan Pensioners' Medical Concession Scheme, 2021 regarding annual amount of cost ceiling, 15-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11827.pdf
1282., Implementation of Budget Announcements 2023-24, 13-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/11824.pdf
1283., Order for RAcS Officers to submit APARs, Children Declaration and IPRs, 13-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/11825.pdf
1284., Voluntary Retirement Order of Shri Kishore Kumar Vyas, Assistant Commissioner, 13-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11826.pdf
1285., Transfer/Posting order of RAcS Officers, 11-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/11823.pdf
1286., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding concession of stamp duty on intermediary and under stamped instrument executed in respect of land allotted or sold by urban local bodies or government bodies before getting lease deed from such authorities., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11794.pdf
1287., Notification under sub-section (1) of section 9 and section 9-A of the Rajasthan Stamp Act, 1998 regarding Amnesty Scheme for concession upto 60% of stamp duty and 100% exemption of interest and penalty on the long pending demands., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11795.pdf
1288., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding concession of stamp duty on the assignment deed executed in respect of the project approved under the Rajasthan Township Policy, 2002 and 2010., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11796.pdf
1289., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding concession of stamp duty on lease deeds executed in respect of land allotted or sold by the State Government, urban local bodies and any other government bodies., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11797.pdf
1290., Notification under rule 58 of the Rajasthan Stamp Rules, 2004 for re-determining the market rates of land for agro-industrial purposes equal to the rates of agriculture land of that area., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11798.pdf
1291., Notification under section 86 and 87 of the Rajasthan Stamp Act, 1998 regarding amendment in rule 3A, 34 and 58 of the Rajasthan Stamp Rules, 2004., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11799.pdf
1292., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding exemption of stamp duty on the agreement executed for providing electricity connection for agriculture purposes., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11800.pdf
1293., Notification regarding issuance of Amnesty Scheme-2023 for the Repealed Acts, 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11801.pdf
1294., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding reduction of stamp duty on the instrument of conveyance deeds of immovable property executed in favour of a person with benchmark disability., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11802.pdf
1295., Notification regarding reduction of Electricity Duty from Rs. 0.60 per unit to Rs. 0.40 per unit on the consumption of energy generated by Captive Solar Power Plants, 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11803.pdf
1296., Notification under sub-section (2) of section 78 of the Registration Act, 1908 regarding exemption of fees payable by persons above the age of 70 years or having 80% or above disability for registration of documents at their residence., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11804.pdf
1297., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding reduction of stamp duty from 6% to 4% on the residential units/flats upto the value of rupees 50 lacs in multistorey buildings., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11805.pdf
1298., Notification regarding exemption of VAT on Aviation Turbine Fuel (ATF) to the extent exceeding 2% for the commercial flights operating in the State, 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11806.pdf
1299., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding exemption of stamp duty chargeable on the undertaking taken from the street vendors at the time of registration., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11807.pdf
1300., Notification for amending Entry No. 67 of Schedule-II of the Rajasthan Value Added Tax Act, 2003, 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11808.pdf
1301., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding concession of stamp duty on the gift deeds executed in favour of family members., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11809.pdf
1302., Amendments in the Rajasthan Investment Promotion Scheme-2022 (RIPS-2022), 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11810.pdf
1303., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 and sub-section (2) of section 78 of the Registration Act, 1908 regarding concession of stamp duty and exemption of registration fee on the instrument of family settlement., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11811.pdf
1304., Order regarding reimbursement of late fees payable under section 47 of the Rajasthan Goods and Service Tax Act, 2017 and deposited for the returns/statements of outward supplies for the period from April 2021 to March 2022 excluding Annual Return, 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11812.pdf
1305., Notification under section 18 and 22 of the Rajasthan Finance Act, 2020 regarding Amnesty for reduction of existing demand of land tax upto 50% and 100% concession on the interest and penalty., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11813.pdf
1306., Order regarding disposal of application for refund within 21 days from the date of filing of application under section 54 of the Rajasthan Goods and Service Tax Act, 2017, 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/11814.pdf
1307., Notification under section 16 of the Rajasthan Finance Act, 2020 regarding 50% reduction of the existing rates of land tax., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11815.pdf
1308., Notification under sub-section (2) of the section 78 of the Registration Act, 1908 regarding rescission of the existing notification no. F.4(3)FD/Tax/ 2018-198 dated 12-02-2018., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11816.pdf
1309., Notification under sub-section (1) of section 5 of the Registration Act, 1908 regarding forming the districts and sub-districts for the purposes of registration of documents., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11817.pdf
1310., Notification under section 6 of the Registration Act, 1908 regarding appointment of sub-registrars in sub-districts formed under section 5 of the Registration Act, 1908., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11818.pdf
1311., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding exemption of stamp duty on the instrument of loan upto rupees 25 lacs executed in favour of start-ups., 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11819.pdf
1312., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding exemption of stamp duty on the instrument of conveyance or lease of immovable property upto the market value of rupees 50 lacs executed in favour of start-up for establishment of work place by founder member /members of 18-35 years of age, 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11820.pdf
1313., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding exemption of stamp duty on the instrument of loan of rupees 2235 crore executed by HUDCO in favour of RUDSICO, 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11821.pdf
1314., Notification under sub-section (1) of section 9 of the Rajasthan Stamp Act, 1998 regarding stamp duty on the orders of the amalgamation etc. of the 100% subsidiary company or having same shareholders, 10-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/11822.pdf
1315., Amendment in Order No. F.7(37)FD/Tax/2015 dated 29-06-2015 in respect of Review DPC for the post of Deputy Commissioner, 09-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11792.pdf
1316., Additional Charge Order of SIPF Officer, 09-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/SIPF/11793.pdf
1317., Review DPC order of AAO-I to AO, 01-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/11749.pdf
1318., Implementation of NEFT/RTGS- RBI facilitation with IFMS, 01-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TA/11750.pdf
1319., House Building Loan sanctioned to Government Employees before 01.04.2004, 01-Feb-2023, https://finance.rajasthan.gov.in/PDFDOCS/TA/11751.pdf
1320., Use of centralised account for statutory payments and other transfers from Single Nodal Accounts (SNA), 30-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11715.pdf
1321., Retirement order of SIPF Officers, 30-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/SIPF/11726.pdf
1322., Revision in RISL Processing Fees, 27-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/GT/11714.pdf
1323., Additional Charge Order of RAcS Officer, 25-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/11703.pdf
1324., Amendment in Excise and Temperance Policy 2022-23 and 2023-24, 22-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/11691.pdf
1325., Summary of Amendment in Excise and Temperance Policy 2022-23 and 2023-24, 22-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/11692.pdf
1326., Order of Customized Package under RIPS-2019 in favour of M/s. RSWM Limited, Lodha, Banswara, 20-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11688.pdf
1327., Order of Customized Package under RIPS-2019 in favour of M/s. RSWM Limited, Mordi, Banswara, 20-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11689.pdf
1328., Amendment in Customized Package Order No. F.12(70)FD/Tax/2015-pt.-I-05 dated 23.05.2022 in favour of M/s. RSWM Limited, Kharigram, Bhilwara, 20-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11690.pdf
1329., Audit Programme for Internal Enquiry by the Inspection Department for the period 23.01.2023 to 28.02.2023, 20-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/11702.pdf
1330., Rate of interest on deposits in Interest bearing PD account wef from 01.04.2022, 19-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11686.pdf
1331., Postpone/Revised Audit Programme for Internal Enquiry by the Inspection Department for the period 20.01.2023 to 31.01.2023, 19-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/11687.pdf
1332., Postpone/Revised Audit Programme for Internal Enquiry by the Inspection Department for the period 01.02.2023 to 31.03.2023, 17-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/11685.pdf
1333., Interest rate (7.1%) on the deposits of General Provident Fund and other similar funds like C.P.F. during the period of 01.01.2023 to 31.03.2023, 16-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11681.pdf
1334., Additional Charge Order of RAcS Officer, 16-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/11682.pdf
1335., Amendment in customized package order no. F.12(3)FD/Tax/2015-54 dated 10.07.2015 in respect of M/s Yazaki India Private Limited, 16-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11683.pdf
1336., Transfer/Posting order of RAcS Officers, 15-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/11680.pdf
1337., Transfer order of Excise Service Officers, 14-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/EXCISE/11677.pdf
1338., Transfer Order of CTD Officers, 14-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/CCT/11678.pdf
1339., Transfer order of CTD Officers, 14-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/CCT/11679.pdf
1340., Relaxation in Rajasthan Contractual hiring to civil post Rules 2022, 13-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/RULES/11676.pdf
1341., New post sanction in excise department for various posts, 12-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/11675.pdf
1342., Amendment in promotion order of Commercial Tax Officer, CTD dated 30.11.2022, 10-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11673.pdf
1343., Use of Revised Estimates 2022-23 in Integrated Financial Management System (IFMS), 10-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/NEWSINFO/11674.pdf
1344., Proposal of Supplementary Demands for 2022-2023 (Second Edition), 05-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/11671.pdf
1345., Retirement Order of RAcS Officers, 05-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/11672.pdf
1346., Order of customized package under RIPS-2019 in favour of M/s. Renew Power Pvt. Ltd., Jaipur, 04-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11670.pdf
1347., Directions regarding opening of IA's/Child Account/Virtual Account in SNA, 03-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/WM/11666.pdf
1348., Perusal of APARs of Rajasthan Commercial Taxes Services (RCTS) Officers, 03-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11667.pdf
1349., Postpone/Revised Audit Programme for Internal Enquiry by the Inspection Department, 02-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/11669.pdf
1350., Accounting of unspent balances and Recovery of over payments, 02-Jan-2023, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/11665.pdf
1351., Regarding amendment in Amnesty Scheme-2022, 31-Dec-2022, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/11663.pdf
